,GENE,GSM769226,GSM769227,GSM769228,GSM769229,GSM769230,GSM769231,GSM769232,GSM769233
5508,SO2507,-1.570363034,-2.649513657,,,-1.884258085,1.377574889,-3.727148533,-1.768370818
5509,SO2507,0.079701898,-0.370393733,-1.690215581,-0.662538283,-1.357465452,0.064464861,0.791908118,-0.589898055
5510,SO2508,-3.359676789,-2.65165274,-4.567072356,-2.434898187,-1.95826305,-0.709189301,-1.515829772,-2.850809715
5511,SO2508,-1.435942725,-2.663712105,-2.187339127,,-2.515216922,-0.679558858,-2.55143491,-1.111573965
5512,SO2509,-2.017272937,-3.619934284,-4.019108845,,-2.900916445,-1.276875044,-3.1237176,-5.002918962
5513,SO2509,-1.247010224,-2.004509462,-4.223336735,-1.50159976,-3.029994999,-1.492415282,-1.35051142,-3.89118586
5514,SO2510,-1.332859103,-1.085298709,-2.265838288,-3.080414065,-4.458176613,-2.545923644,-3.286472871,-3.066119936
5515,SO2510,-2.313261335,-2.124853141,-3.435647794,-7.826084783,-4.516236153,-2.120229361,-2.512110649,-3.608445219
5516,SO2510F,-1.812056633,-1.898509485,-2.241149781,-2.743796129,-2.246968577,-0.369154273,-1.353159154,-1.100717299
5517,SO2510F,-2.087671459,-2.597248569,-3.278814936,-1.510244987,-3.450857214,-0.852222166,-1.593909542,-2.084635319
5518,SO2511,-0.579267082,-1.049713048,-3.572893291,-0.3436922,-2.922591654,-1.182614145,-0.833216521,-2.939292278
5519,SO2511,-1.451873563,-2.381455315,-2.655993866,,-3.331650852,-2.603530399,-3.847971814,-4.358810365
5520,SO2512,-0.762010656,-1.568939385,-1.524631225,-0.856761277,-3.13955279,-1.505856446,-1.805143627,-2.420317127
5521,SO2512,-0.129572922,-0.977490463,-1.64383862,-1.734982801,-2.519917325,-0.995834562,-2.465329181,-1.588581112
5522,SO2513,0.08974818,-0.437705912,-5.708249548,-0.355091188,-3.813621792,-1.1761253,-0.507351807,-2.548124687
5523,SO2513,-1.098290938,-1.627405022,-4.117273147,,-3.990682692,-1.561687418,-3.91695914,
5524,SO2514,-1.177607,-1.562135315,-1.687893919,-1.669433551,-2.691438978,-1.049547418,-2.937690578,-1.080771996
5525,SO2514,-1.528497887,-2.083811601,-1.934286411,-1.523854289,-2.81943299,-0.979725608,-0.958295609,-2.571818424
5526,SO2515,-2.968021043,-2.271633574,,-4.141131554,-4.314511844,-3.243465161,-2.722423794,-1.3890957
5527,SO2515,-2.978538724,-1.564692762,,-0.705606751,-2.317206644,-2.103791083,-1.039622567,-1.591329448
5528,SO2515F,-0.399258293,-0.593149609,-1.378264094,-0.034208114,-2.052333211,-0.846137892,-0.170974405,-1.051453094
5529,SO2515F,-0.517286781,-0.85854452,-0.661228289,,-1.084040029,-0.997541603,-1.989814318,
5530,SO2516,-4.315582165,-1.723427628,-3.292695012,5.711020853,-1.391728548,,,
5531,SO2516,,-1.613283659,,-3.226816582,3.739702953,,-1.002430382,
5532,SO2517,-3.553228128,-3.201672468,-3.430784462,-5.025854103,-5.150082593,-3.312527303,-2.509469663,-5.994637977
5533,SO2517,-1.75931777,-3.136713345,-4.889526364,-3.456565811,,-2.008604815,-3.903392463,-1.912308358
5534,SO2518,-1.475944215,-1.910372024,,-0.612055202,-1.478377106,-0.291541334,0.23303953,-1.056626997
5535,SO2518,-2.243453908,-1.156477174,-4.230530044,0.63580091,-2.843279886,-4.905774829,-3.611383108,-0.750712131
5536,SO2519,-3.222317716,,,-4.596695205,-1.070486667,-2.252707341,-3.360968558,
5537,SO2519,-2.076715558,-0.972347523,,,-2.458157423,-1.378941189,-0.437858938,-1.754652767
5538,SO2520,-2.849138699,-1.783201884,-2.041748938,,-3.533568132,-3.415561369,0.122348186,
5539,SO2520,-1.46072575,-3.197648731,,-1.093585654,-3.405335487,,,0.231314051
5540,SO2521,0.417228307,-3.256090474,-2.997197529,-0.215577602,-0.925227616,0.048771847,-10.12314663,1.211550496
5541,SO2521,-1.189193674,-2.072790177,1.07762666,5.778029431,-0.808621829,,,2.17514503
5542,SO2522,-1.126385879,-1.301107615,,-0.749384882,0.384850747,,-0.23960813,0.61797463
5543,SO2522,-1.71832603,-2.290785248,0.340121327,,-0.59028668,,,-1.040570478
5544,SO2522F,-0.296630827,-1.881963137,-2.416091651,1.955895569,-1.134135938,-0.629561282,0.695836026,1.062685222
5545,SO2522F,0.382870498,-0.347937415,4.225273745,,-1.421570126,0.830691381,,-2.390963727
5546,SO2523,-2.763670634,-5.590105748,-2.144394166,,,-0.616436259,-3.785112716,
5547,SO2523,-1.24654159,-4.290683046,,-1.935622836,-2.635633211,-3.062858851,-1.048708055,-1.812807677
5548,SO2524,,-0.42946634,,-0.364327815,,,-6.131571293,-2.147707941
5549,SO2524,,,-1.560646529,-3.490576056,-2.244682708,-1.612757004,,-1.107082073
5550,SO2525,,,,,,,,
5551,SO2525,,,,-5.392351044,-10.51706184,-6.164582582,-3.542567662,-8.039910546
5552,SO2526,-4.979615143,-0.165348168,-2.430149798,,-4.636230655,,-0.658833913,-0.786126198
5553,SO2526,-1.71293794,-1.954935083,,4.218235285,0.189730165,-0.923866828,-2.49296664,
5554,SO2526F,,-1.764848902,-1.216636395,,3.723595102,-0.213279626,-0.985551054,-1.00824648
5555,SO2526F,-0.165159287,-0.366107873,3.232069645,,-0.216462985,-1.083778373,-2.38206945,0.500552469
5556,SO2528,-1.12325591,-0.192386476,-2.666528277,-1.426589263,-1.803508675,-0.680566928,-0.18775492,-0.637492975
5557,SO2528,-0.993692827,-1.725425786,-1.195640905,-1.154086455,-1.103342774,0.17789321,-0.381917331,0.799089046
5558,SO2529,-1.889605558,-3.939887149,,-7.700367677,-4.722336529,-3.650990714,-3.758113506,-3.231996806
5559,SO2529,-1.73853843,-4.007579963,-7.148417114,-3.960799494,-5.945704748,-6.169034705,-2.936529909,-2.656300958
5560,SO2530,-1.355703124,-1.743958147,-2.066339225,-2.211566027,-2.017609138,-1.85416137,0.14542264,0.006646202
5561,SO2530,-1.040897264,-1.519321408,-0.82447127,-1.995087908,-1.359267045,-1.907105192,-0.363537605,0.237873441
5562,SO2531,,-0.488338741,-2.702023814,0.038499716,,-0.709674193,-6.07208143,-0.864143724
5563,SO2531,-0.001500725,4.483165899,-2.225284436,-6.179891905,-1.652796725,-2.400475136,0.446289094,-0.044396099
5564,SO2532,-4.144815739,-3.394404072,-4.278137639,,-1.940445386,-3.000579375,-0.653893059,
5565,SO2532,-1.54604421,-2.927685675,,-1.244390934,-1.664414337,-1.426652317,-0.645816713,2.375208319
5566,SO2532F,-1.324884292,-1.950015231,-3.094605788,-4.679809044,-1.735985933,-0.192601552,-1.318778314,-0.062761815
5567,SO2532F,-1.433312094,-2.502550381,-3.797835763,-1.754645138,-1.586919922,-0.990888519,0.138814034,-0.241856549
5568,SO2533,-1.440978911,-1.476201771,-3.10632992,-3.716867531,-1.846629152,-0.781985284,-0.2761751,-0.596131519
5569,SO2533,-2.437387143,-2.338949569,-2.548450443,-2.365537954,-1.744128636,-1.369447732,-0.779439094,-0.272963408
5570,SO2534,,,,3.170489834,0.851274478,-1.443220997,-1.864368741,-1.198710669
5571,SO2534,0.831578947,-6.637569525,,,-0.302083119,1.848420804,,
5572,SO2535,-2.764984057,-3.263408314,,-3.221380215,-4.119521206,-2.540294329,-1.734124845,-4.044714521
5573,SO2535,-4.616781657,-7.814167388,,,-2.577948129,-3.672753464,-4.955437342,
5574,SO2536,-1.236186291,-1.382061757,-2.90722101,-0.939205136,-0.008056304,0.756246759,-0.589572715,-2.333216569
5575,SO2536,-1.063126061,-1.154495949,-2.666902894,1.160493799,-1.893603945,-0.851788121,-1.313732605,-0.76659056
5576,SO2537,0.174269011,-1.697465221,-6.10798529,-2.202287206,-4.338850086,-1.070319435,-0.454503743,-6.299091992
5577,SO2537,-2.002888733,-3.240330857,,,-2.934202595,-1.278294929,-5.829659654,
5578,SO2538,0.496772649,-0.153962414,-0.531436581,-0.238377926,-0.535543966,1.088615936,-1.463420506,0.663041994
5579,SO2538,-0.462120457,-0.128508585,-1.95924542,-0.234908139,-1.748141739,0.594712235,0.407970392,-0.781955517
5580,SO2539,0.66719085,0.10973204,-1.343296699,,-1.361395745,1.006843658,-1.420270468,-2.549576646
5581,SO2539,1.197046578,0.619058157,-1.528429176,1.249838601,-0.857623085,0.123627126,0.561636079,-1.424036832
5582,SO2540,0.282477658,0.492844696,-0.131427149,0.056222096,-0.871056712,0.458236311,-0.53093198,-0.202699277
5583,SO2540,-0.156917044,-0.261121796,0.004708818,0.147152751,-0.802557669,0.482707522,-0.053188039,-0.647012225
5584,SO2541,2.329882013,1.776902377,-0.82335366,1.610507899,-0.267816273,0.718736394,1.285705817,-0.348526315
5585,SO2541,1.353828352,0.888342229,-0.520752278,-2.904796187,-1.181259628,-0.241114717,0.344174213,-0.628083626
5586,SO2542,0.228129878,-0.800517791,-0.805904476,0.24252258,-4.33327488,0.689310119,-0.181152579,-0.966660083
5587,SO2542,0.974360863,0.042414088,-0.70543422,-0.963148097,-0.906052242,0.467779477,-0.593700926,0.070431732
5588,SO2543,-0.807256704,-0.988011368,-4.855454362,-0.825933173,-1.816708101,-0.575957082,-0.468632143,-2.031353982
5589,SO2543,-0.330915493,-0.853552873,-2.68557406,-2.634102185,-2.339796434,-1.334229402,-2.607288036,-1.81095621
5590,SO2544,-0.352724253,-1.641042245,,-3.654475782,,-2.623869907,-0.352475542,-1.048581662
5591,SO2544,-2.896987085,-4.938661554,,0.130001498,-3.298981829,,-5.308010963,
5592,SO2545,-3.279825042,-2.157901599,-1.986948898,,-1.746021678,-2.092801603,-0.292312535,0.200225756
5593,SO2545,,,0.120360978,-0.468874461,-2.42654344,0.405862524,-0.990829482,1.5626119
5594,SO2545F,-1.293056953,-1.502633375,-2.187648349,-1.290567427,-2.367557481,-0.711723106,-0.899563092,-1.732595271
5595,SO2545F,-2.570788466,-2.788380436,-2.954844524,-5.8842005,-4.504344005,-2.365086829,-1.553255819,-0.205604915
5596,SO2545F,-3.035728395,-3.687717381,-2.104068188,-4.607728213,-2.77666828,-2.502276615,-2.549621899,-0.713713567
5597,SO2545F,-1.073567157,-1.266065207,-1.518596721,-1.742314199,-1.544069714,-0.748555833,-1.416123914,-0.695029518
5598,SO2546,-0.796013525,-0.147698703,-5.18654446,-0.387578426,-0.695470011,-0.622388658,-0.463125771,-2.913392802
5599,SO2546,0.66917437,-0.108738622,,-0.043501739,-1.136162234,-1.038756111,0.57924502,-0.388444834
5600,SO2547,-1.101472566,-1.233568898,0.494691712,-1.227028234,-1.67886315,0.92508995,-0.704633197,-1.135797767
5601,SO2547,-0.831067428,-0.63157669,-1.670467787,-2.102134682,-1.126090393,0.069247658,-1.371718749,0.318579478
5602,SO2548,-0.114121393,-0.270227125,1.540453334,0.213831611,-2.766090518,-1.648124299,-1.015816434,-1.639832522
5603,SO2548,-0.395144256,-2.086231016,-3.425863333,-0.878294358,-1.193905118,-1.607281804,-1.805746242,
5604,SO2548F,-1.303755778,-0.595097679,-0.763680524,-0.953444107,,-2.187515697,0.53696509,-1.419662395
5605,SO2548F,0.708521858,0.549506955,-1.0803569,1.048020395,3.453031458,1.218126665,1.183528359,-0.154037783
5606,SO2549,,-2.360897047,,0.758040367,-2.709413245,-1.677887267,-4.278569198,
5607,SO2549,,2.508054306,,-0.693296416,-2.784248219,-3.982115778,-3.867500908,-5.386741678
5608,SO2550,-1.735852731,-2.48514186,-4.375274446,-4.258991355,-0.952865109,-3.424720867,-2.506879572,-1.764499084
5609,SO2550,-1.491359315,-2.053497275,,-1.329032828,-1.872968323,-0.536951439,-0.767074072,-1.548875107
5610,SO2551,-0.770179071,-3.690696284,-2.388724495,1.998390971,-1.390657395,-1.947226721,-3.78149146,-0.274229296
5611,SO2551,-1.96435264,-1.396635233,,-1.073986708,-1.412414847,-4.560728225,-2.546125085,-0.977756004
5612,SO2552,-0.039166665,0.195146945,-2.485621531,1.969840558,,-1.585229558,,1.625401697
5613,SO2552,-0.514806701,,,-3.176171017,-3.352969739,0.95292143,,0.81534017
5614,SO2553,,0.985437474,-1.466099507,1.677980108,-2.887271046,3.168302808,,
5615,SO2553,-3.590649029,-0.263751805,1.102175712,-3.123189431,,,,-1.089775119
5616,SO2554,-1.162903087,-0.862258777,-0.628140218,,-0.190535257,0.473444615,-2.564349011,0.031291474
5617,SO2554,-0.412242309,-0.98331461,-3.788151899,-1.290332447,-0.881851308,-2.284721905,-1.741662106,-0.970084093
5618,SO2555,-0.420054399,2.02275917,,4.000000355,-0.193388631,1.31013686,-1.395772331,-1.079959304
5619,SO2555,,-2.055431264,-1.744102773,0.64607898,0.247896395,-0.960729324,-4.083043632,0.87059918
5620,SO2556,0.579331645,0.583143526,-0.455678511,-4.479390423,-0.821620163,0.182770465,0.258773535,-1.300547266
5621,SO2556,0.93681798,0.152623193,-0.528603994,-0.491805251,-0.549814381,0.310170141,-0.606623288,-0.05858082
5622,SO2556F,0.503411313,0.884304362,0.600565856,-1.618939316,0.377830912,0.736225144,0.305060893,1.190123761
5623,SO2556F,0.87846775,0.527430854,0.121670532,0.717420846,-0.217042145,0.02498869,0.856867424,1.132282206
5624,SO2557,,-4.752362426,,,,-4.497716687,,-1.321021103
5625,SO2557,-3.719686669,-5.69974316,,,-8.960601649,-3.247697981,-2.603288769,-0.684827892
5626,SO2558,-1.696020735,-1.415092653,-4.760603385,,3.747818672,1.319293608,-1.193874738,-2.974339685
5627,SO2558,-0.318401901,-0.461862821,-2.991275979,,,,0.613024211,-2.718759904
5628,SO2559,-2.285610138,-3.335740273,-6.087753478,-2.5281822,-3.034666144,-2.661651269,-1.225332389,-1.448831455
5629,SO2559,-2.771431125,-2.730242255,-5.732929728,,-2.135130625,-1.235765226,-2.226811733,-2.043281981
5630,SO2560,-1.715493948,-2.2813924,-3.839845924,-1.739183797,-2.144013838,-1.562916729,-1.123084311,-1.737460889
5631,SO2560,,-2.277253508,-2.735148187,7.732857817,-2.86804702,-2.483268507,-0.927419856,-2.136009947
5632,SO2560F,-1.849212467,-2.551562632,-3.335081947,-3.012227051,-4.293645684,-2.710899876,-2.152978864,-1.295655371
5633,SO2560F,-2.045709742,-2.907644483,-2.936839297,-1.24416013,-2.737912488,-1.863569781,-2.310469285,-1.972146856
5634,SO2561,-2.396360578,-2.789927088,-1.718524665,-4.951908079,,-4.809423976,-5.092226646,-2.155249571
5635,SO2561,-1.419096365,-2.180532547,,-1.804804625,-3.313171479,-2.530888691,-1.204505273,-1.576577305
5636,SO2562,-3.041006299,-2.372383869,-2.407150866,-1.827335767,-3.851972079,-1.471407597,-1.766733871,-0.296867703
5637,SO2562,-1.493905272,-2.253324459,-3.511511311,,-2.062522209,-0.787281459,-1.987041421,-0.942625966
5638,SO2563,-1.322538997,-1.731818661,-2.529337965,-3.809732631,-1.910839155,-0.618655762,-1.933506624,-0.775985155
5639,SO2563,-0.870123324,-1.782622672,-4.066960754,-0.963342247,-1.643168104,-2.468233951,-0.386332287,-0.685916459
5640,SO2564,-4.310154376,-4.631313147,-5.337443763,-4.17654021,-5.245892463,-4.772912926,-2.912867287,-2.592686402
5641,SO2564,-3.600768853,-5.435388507,-9.839778704,-5.369880034,-4.13430934,-3.820292363,-3.618187553,-2.461012834
5642,SO2565,-0.33785627,-0.693194884,-2.729359789,-0.206707991,-1.773840038,-1.514630705,-0.847010277,-1.724030105
5643,SO2565,-0.928847633,-1.236140655,-2.327740263,-3.226448659,-2.452086467,-0.07670718,-1.553700833,-4.053660125
5644,SO2566,-0.769317785,-1.412115968,-1.802784038,-1.87558602,-2.008029075,-0.671836234,-1.540049054,-1.4563804
5645,SO2566,-1.440716054,-1.590346208,-1.895291204,-1.170591188,-2.572806598,-0.486958367,-1.128731196,-2.378575417
5646,SO2567,-0.226526767,-0.840574793,-1.01931469,-0.835388541,-1.620687897,-0.949235426,-0.482385393,-0.652714018
5647,SO2567,-2.164115628,-1.01915173,-0.992861599,1.080345352,-1.943004372,-1.309816921,-1.076279336,-1.576308179
5648,SO2567F,-0.644494048,-1.140371286,-0.312323769,-3.461585471,-1.704426446,-0.929538333,-1.772392449,-1.635944677
5649,SO2567F,0.038918369,-0.248009179,-2.307155383,0.216643852,-1.548358148,-0.171379852,0.054089012,-1.162693896
5650,SO2568,1.962734587,,3.873858895,3.806359895,,-3.071247006,,-1.615899649
5651,SO2568,-0.139287534,0.66881859,-3.753438199,-0.605552715,2.440062616,4.888027235,,-0.264428794
5652,SO2569,-2.345172993,-3.166459815,-3.659585002,-3.30074371,-4.060109215,-2.460830159,-1.764173924,-1.662218304
5653,SO2569,-2.520159428,-3.808061902,-4.084326543,-5.657228118,-3.918226357,-2.68414994,-4.06562077,-2.088766354
5654,SO2570,-2.139594153,-1.813568596,-3.195486704,-1.725523166,-2.787592616,-0.966555497,-1.018595085,-1.840597439
5655,SO2570,-1.245787739,-1.914348706,-2.35860474,,-2.422778802,-0.747995562,-1.594026217,-0.722201902
5656,SO2571,,,,,-6.938445561,-2.124347784,,
5657,SO2571,-2.386319941,-4.945892297,,-4.25860576,-7.653442663,-6.134825291,-1.912493612,
5658,SO2572,-2.543459633,-3.004197379,,-5.893478669,-4.305593717,,-4.181613578,-2.287086055
5659,SO2572,,-5.221408496,-3.859837491,,,,-4.03411046,-3.234026507
5660,SO2572F,-2.13523462,-2.597211605,-3.190483515,,-4.163521263,-2.165317513,-3.338666671,-4.094586326
5661,SO2572F,-2.807366238,-2.776022386,-4.559556044,-3.443264862,-4.325953428,-2.388023121,-2.768677425,-4.026390008
5662,SO2573,0.227041092,-0.246498756,-0.812921326,-1.986275578,-1.35240483,-1.360497569,-1.4118448,
5663,SO2573,0.512321848,0.413015749,-1.360418712,0.752440617,-2.145858896,-0.291056798,-0.335093313,-0.906038482
5664,SO2574,-2.328934247,-2.502849129,,,-2.640565934,-1.557371379,-4.003703383,3.672319576
5665,SO2574,-1.24201906,-2.32130647,-3.30482205,-2.146148878,-1.424271418,-1.283282278,-0.776329437,-1.812256429
5666,SO2574F,-2.537077515,-1.77617102,-2.67889838,-1.25417514,-3.731535563,-0.912962147,-2.295358581,-2.770291335
5667,SO2574F,-1.023160014,-1.190150075,-2.586135614,-0.836174198,-2.28820811,-0.315915584,-2.555068376,-0.954690981
5668,SO2575,-2.079245039,-1.415322768,-2.429622797,-1.743096084,-1.612425584,-1.559035502,-1.749538131,-0.843290191
5669,SO2575,-1.127161125,-1.696773849,-2.78895152,-2.143364734,-2.302329446,-1.425422205,-1.132715533,-1.420592406
5670,SO2576,-1.367529719,-2.355390933,-4.050729495,-1.770044116,-2.818800933,-1.195691042,-0.684885142,-1.816525486
5671,SO2576,-2.114611659,-3.184056113,-3.40821316,-5.564264295,-1.996940794,-1.923688206,-2.40207535,-1.831315165
5672,SO2577,-7.713919127,-7.408087491,-8.373991533,-7.953678437,-5.117921769,-3.511398703,-2.83642883,-1.456354898
5673,SO2577,-3.633244466,,,,-3.682367373,-3.794874388,-3.015601753,-1.397183423
5674,SO2577F,-1.808695823,-2.729365588,-4.249970028,-3.507104208,-3.928376193,-1.684611884,-3.192518667,-2.662603068
5675,SO2577F,-2.576295134,-3.10808992,-3.948354065,-2.645251846,-4.154140769,-1.4271757,-2.582127879,-2.933254053
5676,SO2578,-1.16708919,-1.526110969,-2.347488347,-1.614582198,-2.459399402,-2.441954134,-1.168898986,-0.833271387
5677,SO2578,-1.050991425,0.331063276,-2.611284399,-4.262310252,-2.314278366,-1.616881772,-1.753250935,-1.422673087
5678,SO2579,-2.033902105,-0.956714477,-2.297543268,-2.572981212,-0.234737225,-0.633853433,-1.024103671,-1.677449813
5679,SO2579,-0.264989653,-1.341141254,-1.835042706,-1.963497341,-2.304116892,-2.241981852,-0.465870285,-2.37918093
5680,SO2579F,-1.669071819,-1.978191526,-2.274200072,,-3.321402004,-1.001349371,-1.639845785,-2.834290846
5681,SO2579F,-0.574098941,-2.430760804,-6.012647114,-0.659170986,-2.624721428,-1.471246953,-0.365098009,-1.856341718
5682,SO2580,-1.744210673,-2.318020673,-2.449816764,-2.39848086,-2.990602608,-2.065679729,-3.250797248,-2.078285437
5683,SO2580,-2.254774668,-3.280947262,-2.718581392,-2.340642879,-5.578089284,-1.810417632,-3.11634535,-4.167780092
5684,SO2581,-2.792647359,-2.358831143,-5.238080822,-2.290889241,-5.20670329,-3.355751763,-1.778922851,-2.169580912
5685,SO2581,-3.579509117,-3.7244346,,-4.17120511,-3.962138952,-2.896838174,-4.172174668,-1.908130135
5686,SO2582,-1.90205226,-2.87231402,-4.636926896,-2.977712885,-3.446795619,-2.654188044,-2.57537914,-1.179958094
5687,SO2582,-2.972935394,-2.63930005,-4.480218858,-2.039285221,-4.462519302,-4.79185779,-2.687814833,-1.933703555
5688,SO2583,-0.761614787,-1.186595929,-2.53464624,-3.813317821,-2.803914947,-2.482089993,-2.391951689,-1.564613254
5689,SO2583,-0.753611142,-1.16949277,-2.233225644,-1.003321871,-2.704704651,-2.267588712,-1.397183198,-1.145570804
5690,SO2584,1.015142778,-4.786440309,,-2.277726465,,-3.556145972,-3.120868719,-0.148854673
5691,SO2584,-3.051987315,-2.269634115,,-5.287542664,-2.529634855,-2.347410526,-2.462496996,-0.314594646
5692,SO2585,-0.095675182,-0.112941817,0.056541584,1.074335929,-0.238733605,0.953487304,1.481297294,0.360068532
5693,SO2585,-0.926213427,0.009301326,-0.597715034,-1.753364132,0.458938444,-0.568562433,2.170576928,-0.027373329
5694,SO2585F,-1.516592786,-2.366439769,-2.850974526,-1.965352892,-2.05192003,-1.8714727,-0.515067938,-0.973904471
5695,SO2585F,-1.636805657,-2.420297806,-3.348668168,-8.290788843,-1.887622013,-1.744246851,-1.587608309,-1.101696744
5696,SO2586,-4.695207449,-3.585482738,-8.071252695,-4.131892525,-5.791555854,-6.372596116,-1.850308503,-1.416871512
5697,SO2586,-2.539457193,-7.733946225,,-7.318177555,-4.278144535,-3.486526746,-2.209032739,-0.972106794
5698,SO2587,-4.004374092,-4.287674368,,,-2.503633914,0.557976891,-1.228286384,-0.441188347
5699,SO2587,-3.21847623,-5.589964568,-7.487018204,-3.517046758,-1.568112413,-0.896550956,0.174361069,-0.248459729
5700,SO2588,-2.54272117,-2.795136409,-3.007256616,-1.671025385,-3.430942749,-3.670452259,-2.855650911,-0.845138469
