0,1
SO_0361,"{'GO_0005829', 'GO_0016301', 'GO_0006163', 'GO_0004385', 'GO_0046037', 'GO_0005524', 'GO_0046710', 'GO_0005737'}"
SO_0365,"{'GO_0016020', 'GO_0055085', 'GO_0022857'}"
SO_0368,"{'GO_0003677', 'GO_0016887', 'GO_0005524', 'GO_0016787'}"
SO_0369,"{'GO_0006355', 'GO_0043565', 'GO_0003700', 'GO_0006351'}"
SO_0372,"{'GO_0008253', 'GO_0106411', 'GO_0016787'}"
SO_0375,"{'GO_0004803', 'GO_0003677', 'GO_0006313', 'GO_0015074'}"
SO_0378,"{'GO_0006310', 'GO_0032196', 'GO_0004803', 'GO_0003677', 'GO_0006313'}"
SO_0380,"{'GO_0009307', 'GO_0003677', 'GO_0004519', 'GO_0005524', 'GO_0009035'}"
SO_0382,"{'GO_0003677', 'GO_0009307', 'GO_0004519', 'GO_0009035'}"
SO_0383,"{'GO_0009307', 'GO_0008168', 'GO_0032259', 'GO_0009007', 'GO_0008170', 'GO_0003677'}"
SO_0388,"{'GO_0003677', 'GO_0006310', 'GO_0015074'}"
SO_0393,"{'GO_0003677', 'GO_0043565', 'GO_0003700', 'GO_0006355'}"
SO_0394,"{'GO_0008033', 'GO_0000049', 'GO_0010181', 'GO_0017150', 'GO_0050660', 'GO_0002943', 'GO_0016491'}"
SO_0395,"{'GO_0005829', 'GO_0006338', 'GO_0008168', 'GO_0008276', 'GO_0032259', 'GO_0042054', 'GO_0005737', 'GO_0016279'}"
SO_0396,"{'GO_0006099', 'GO_0046872', 'GO_0016020', 'GO_0016491'}"
SO_0397,"{'GO_0006099', 'GO_0046872', 'GO_0016020', 'GO_0016491'}"
SO_0398,"{'GO_0016627', 'GO_0009061', 'GO_0005886', 'GO_0000104', 'GO_0008177', 'GO_0022900', 'GO_0016020', 'GO_0050660', 'GO_0009055', 'GO_0016491'}"
SO_0399,"{'GO_0006099', 'GO_0051539', 'GO_0009060', 'GO_0009055', 'GO_0051537', 'GO_0022904', 'GO_0016491'}"
SO_0400,"{'GO_0005829', 'GO_0004497', 'GO_0016491'}"
SO_0401,"{'GO_0008270', 'GO_0046872', 'GO_0016491'}"
SO_0402,"{'GO_0006355', 'GO_0043565', 'GO_0003700', 'GO_0006351'}"
SO_0405,"{'GO_0005829', 'GO_0016787', 'GO_0006353', 'GO_0016887', 'GO_0008186', 'GO_0005524', 'GO_0004386', 'GO_0003723'}"
SO_0406,"{'GO_0005829', 'GO_0015036', 'GO_0015035', 'GO_0005737', 'GO_0045454'}"
SO_0407,"{'GO_0005829', 'GO_0016787', 'GO_0003724', 'GO_0003676', 'GO_0006401', 'GO_0016887', 'GO_0005524', 'GO_0004386', 'GO_0005737', 'GO_0003723'}"
SO_0408,"{'GO_0008894', 'GO_0016787', 'GO_0015949'}"
SO_0410,"{'GO_0035539', 'GO_0008413', 'GO_0006260', 'GO_0044715', 'GO_0003824', 'GO_0046872', 'GO_0044716', 'GO_0016787', 'GO_0006281'}"
SO_0411,"{'GO_0008270', 'GO_0046872', 'GO_0006355', 'GO_0008657'}"
SO_0412,"{'GO_0032153', 'GO_0000917', 'GO_0043093', 'GO_0005737', 'GO_0090529', 'GO_0051301'}"
SO_0413,"{'GO_0016301', 'GO_0015937', 'GO_0005524', 'GO_0005737', 'GO_0004140'}"
SO_0414,"{'GO_0006508', 'GO_0008168', 'GO_0032259', 'GO_0004190', 'GO_0006465', 'GO_0005886', 'GO_0008233', 'GO_0016020'}"
SO_0415,"{'GO_0015628', 'GO_0005886', 'GO_0009306', 'GO_0016020'}"
SO_0416,"{'GO_0009297', 'GO_0005886', 'GO_0016887', 'GO_0000166', 'GO_0005737'}"
SO_0417,"{'GO_0044096', 'GO_0016020', 'GO_0043107'}"
SO_0419,"{'GO_0009435', 'GO_0004514', 'GO_0005737', 'GO_0019363', 'GO_0016757', 'GO_0034213'}"
SO_0422,"{'GO_0005886', 'GO_0016020', 'GO_0046677'}"
SO_0423,"{'GO_0003677', 'GO_0003700', 'GO_0006355'}"
SO_0424,"{'GO_0004739', 'GO_0046872', 'GO_0016491'}"
SO_0425,"{'GO_0006096', 'GO_0016407', 'GO_0031405', 'GO_0016746', 'GO_0004742', 'GO_0006090', 'GO_0045254', 'GO_0005737', 'GO_0006086'}"
SO_0426,"{'GO_0000166', 'GO_0016491', 'GO_0050660', 'GO_0004148'}"
SO_0428,"{'GO_0019867', 'GO_0016042', 'GO_0016787', 'GO_0006629'}"
SO_0429,"{'GO_0006508', 'GO_0004222', 'GO_0016485', 'GO_0005886', 'GO_0008237', 'GO_0046872'}"
SO_0432,"{'GO_0005829', 'GO_0006099', 'GO_0051539', 'GO_0019629', 'GO_0046872', 'GO_0047456', 'GO_0003994', 'GO_0003723', 'GO_0016829'}"
SO_0435,"{'GO_0005829', 'GO_0004853', 'GO_0016831', 'GO_0006778', 'GO_0019353', 'GO_0006779', 'GO_0006783', 'GO_0006782', 'GO_0005737'}"
SO_0437,"{'GO_0071111', 'GO_0005886', 'GO_0016787'}"
SO_0441,"{'GO_0009113', 'GO_0006189', 'GO_0004637', 'GO_0003824', 'GO_0016874', 'GO_0046872', 'GO_0005524', 'GO_0006164'}"
SO_0442,"{'GO_0005829', 'GO_0006189', 'GO_0003937', 'GO_0016787', 'GO_0004643', 'GO_0006164', 'GO_0016740'}"
SO_0443,"{'GO_0003700', 'GO_0006351', 'GO_0006355', 'GO_0003677', 'GO_0008270'}"
SO_0450,"{'GO_0005886', 'GO_0016020', 'GO_0055085', 'GO_0022857'}"
SO_0452,"{'GO_0005829', 'GO_0015036', 'GO_0015035', 'GO_0005737', 'GO_0047134', 'GO_0016491'}"
SO_0455,"{'GO_0005886', 'GO_0055085', 'GO_0022857'}"
SO_0467,"{'GO_0005829', 'GO_0016787', 'GO_0043138', 'GO_0003678', 'GO_0016887', 'GO_0000725', 'GO_0003677', 'GO_0016853', 'GO_0033202', 'GO_0005524', 'GO_0004386', 'GO_0005737', 'GO_0006268'}"
SO_0468,"{'GO_0016740', 'GO_0004659', 'GO_0005886', 'GO_0047293', 'GO_0002083', 'GO_0016020', 'GO_0006744', 'GO_0008412'}"
SO_0471,"{'GO_0018580', 'GO_0004497', 'GO_0000166', 'GO_0009636'}"
SO_0476,"{'GO_0098869', 'GO_0016209', 'GO_0015036', 'GO_0016491'}"
SO_0477,"{'GO_0046872', 'GO_0005886', 'GO_0016020', 'GO_0016829'}"
SO_0478,"{'GO_0015232', 'GO_0005886', 'GO_0020037', 'GO_0016020', 'GO_0017004', 'GO_0015886', 'GO_0016829'}"
SO_0479,"{'GO_0016667', 'GO_1903136', 'GO_0005507', 'GO_0009061', 'GO_0020037', 'GO_0042597', 'GO_0046872', 'GO_0016002', 'GO_0005506', 'GO_0070814', 'GO_0016491'}"
SO_0487,"{'GO_0016887', 'GO_0005524', 'GO_0016787'}"
SO_0488,"{'GO_0005886', 'GO_0016020', 'GO_0055085', 'GO_0140359'}"
SO_0490,"{'GO_0003677', 'GO_0000160', 'GO_0016020', 'GO_0006355'}"
SO_0491,"{'GO_0006508', 'GO_0004222', 'GO_0016485', 'GO_0005886', 'GO_0008237', 'GO_0046872'}"
SO_0494,"{'GO_0004803', 'GO_0003677', 'GO_0006313', 'GO_0015074'}"
SO_0496,"{'GO_0005737', 'GO_0009432', 'GO_0005524', 'GO_0018169'}"
SO_0497,"{'GO_0004674', 'GO_0005524', 'GO_0004672'}"
SO_0500,"{'GO_0016020', 'GO_0007165', 'GO_0006935'}"
SO_0506,"{'GO_0005829', 'GO_0016831', 'GO_0005886', 'GO_0006744', 'GO_0008694', 'GO_0046872', 'GO_0005737'}"
SO_0511,"{'GO_0003989', 'GO_0016874', 'GO_0006633', 'GO_0009317'}"
SO_0512,"{'GO_0009423', 'GO_0019631', 'GO_0008652', 'GO_0009073', 'GO_0003855', 'GO_0016829'}"
SO_0513,"{'GO_0043022', 'GO_0072344', 'GO_0004045', 'GO_0003747', 'GO_0006415'}"
SO_0519,"{'GO_0030313', 'GO_0030288', 'GO_0046914'}"
SO_0520,"{'GO_0022857', 'GO_0005886', 'GO_0055085', 'GO_0042908', 'GO_0016020', 'GO_0042910'}"
SO_0522,"{'GO_0006811', 'GO_0005886', 'GO_0016020', 'GO_0008381', 'GO_0034220'}"
SO_0523,"{'GO_0006355', 'GO_0043565', 'GO_0003700', 'GO_0006351'}"
SO_0525,"{'GO_0005886', 'GO_0016020', 'GO_0055085', 'GO_0022857'}"
SO_0527,"{'GO_0005829', 'GO_0004497', 'GO_0016491'}"
SO_0528,"{'GO_0051536', 'GO_0003824', 'GO_0046872'}"
SO_0529,"{'GO_0006355', 'GO_0043565', 'GO_0003700', 'GO_0006351'}"
SO_0530,"{'GO_0003333', 'GO_0005886', 'GO_0016020', 'GO_0015171', 'GO_0006865'}"
SO_0534,"{'GO_0015699', 'GO_0015105', 'GO_0015700', 'GO_0005886', 'GO_0015103', 'GO_0016020', 'GO_0015297', 'GO_0015104'}"
SO_0538,"{'GO_0016620', 'GO_0051287', 'GO_0006006', 'GO_0000166', 'GO_0050661', 'GO_0016491'}"
SO_0539,"{'GO_0016020', 'GO_0055085', 'GO_0022857'}"
SO_0544,"{'GO_0000155', 'GO_0016301', 'GO_0006355', 'GO_0000160', 'GO_0016020', 'GO_0007165', 'GO_0004673'}"
SO_0545,"{'GO_0000160', 'GO_0052621', 'GO_0016779'}"
SO_0546,"{'GO_0009432', 'GO_0018169', 'GO_0016881', 'GO_0003824', 'GO_0006412', 'GO_0016874', 'GO_0046872', 'GO_0005524', 'GO_0036211', 'GO_0005737'}"
SO_0548,"{'GO_0005829', 'GO_0006310', 'GO_0030527', 'GO_0030261', 'GO_0003677'}"
SO_0558,"{'GO_0008168', 'GO_0032259', 'GO_0008757', 'GO_0097697', 'GO_0006400', 'GO_0008033'}"
SO_0560,"{'GO_0035999', 'GO_0006730', 'GO_0016874', 'GO_0005524', 'GO_0004329'}"
SO_0566,"{'GO_0010043', 'GO_0005886', 'GO_0055085', 'GO_0043190', 'GO_0016020'}"
SO_0567,"{'GO_0006654', 'GO_0003841', 'GO_0005886', 'GO_0016746', 'GO_0016020', 'GO_0016024', 'GO_0008654'}"
SO_0568,"{'GO_0005737', 'GO_0060698', 'GO_0019899'}"
SO_0569,"{'GO_0043709', 'GO_0005886', 'GO_0016779', 'GO_1902201', 'GO_0052621'}"
SO_0575,"{'GO_0140658', 'GO_0006338', 'GO_0016787', 'GO_0006355', 'GO_0016817', 'GO_0003677', 'GO_0005524', 'GO_0004386'}"
SO_0576,"{'GO_0005829', 'GO_0016887', 'GO_0005524'}"
SO_0579,"{'GO_0004674', 'GO_0010506', 'GO_0005524', 'GO_0106310'}"
SO_0582,"{'GO_0008168', 'GO_0032259', 'GO_0010038', 'GO_0008119', 'GO_0005737'}"
SO_0584,"{'GO_0016020', 'GO_0007165', 'GO_0006935'}"
SO_0585,"{'GO_0005829', 'GO_0051287', 'GO_0030267', 'GO_0016618'}"
SO_0587,"{'GO_0008889', 'GO_0016787', 'GO_0008081', 'GO_0006629'}"
SO_0588,"{'GO_0005886', 'GO_0016020', 'GO_0055085'}"
SO_0590,"{'GO_0016831', 'GO_0005886', 'GO_0004609', 'GO_0006646', 'GO_0008654'}"
SO_0591,"{'GO_0019843', 'GO_0005525', 'GO_0003924', 'GO_0042274', 'GO_0046872', 'GO_0042254', 'GO_0016787', 'GO_0005737'}"
SO_0592,"{'GO_0000175', 'GO_0003676', 'GO_0004527', 'GO_0005737', 'GO_0016896'}"
SO_0596,"{'GO_0006310', 'GO_0032196', 'GO_0004803', 'GO_0003677', 'GO_0006313'}"
SO_0598,"{'GO_0052855', 'GO_0016301', 'GO_0052856', 'GO_0052857', 'GO_0016836', 'GO_0046872', 'GO_0046496', 'GO_0005524', 'GO_0110051', 'GO_0016853', 'GO_0016829'}"
SO_0599,"{'GO_0005737', 'GO_0002949', 'GO_0046872', 'GO_0005524'}"
SO_0600,"{'GO_0008745', 'GO_0030288', 'GO_0016787', 'GO_0009253'}"
SO_0601,"{'GO_0030983', 'GO_0006298', 'GO_0140664', 'GO_0016887', 'GO_0032300', 'GO_0005524', 'GO_0006281'}"
SO_0602,"{'GO_0016765', 'GO_0052381', 'GO_0006400', 'GO_0008033', 'GO_0005524', 'GO_0016740'}"
SO_0603,"{'GO_0005829', 'GO_0045974', 'GO_0043487', 'GO_0006355', 'GO_0003723'}"
SO_0604,"{'GO_0043022', 'GO_0005525', 'GO_0003924', 'GO_0046872', 'GO_0016787', 'GO_0005737'}"
SO_0608,"{'GO_0005886', 'GO_0008121', 'GO_0046872', 'GO_0016020', 'GO_1902600', 'GO_0051537', 'GO_0016491'}"
SO_0609,"{'GO_0070469', 'GO_0008121', 'GO_0046872', 'GO_0016020', 'GO_1902600', 'GO_0045275', 'GO_0022904', 'GO_0016491'}"
SO_0610,"{'GO_0020037', 'GO_0046872', 'GO_0016020', 'GO_0009055', 'GO_0016491'}"
SO_0612,"{'GO_0005829', 'GO_0005840', 'GO_0045732'}"
SO_0613,"{'GO_0046820', 'GO_0000162', 'GO_0008483', 'GO_0004049', 'GO_0008652', 'GO_0009073', 'GO_0006541', 'GO_0046654'}"
SO_0614,"{'GO_0006508', 'GO_0008239', 'GO_0008236'}"
SO_0617,"{'GO_0003992', 'GO_0006525', 'GO_0042802', 'GO_0008483', 'GO_0030170', 'GO_0006526', 'GO_0005737'}"
SO_0618,"{'GO_0008791', 'GO_0006525', 'GO_0006527', 'GO_0016746'}"
SO_0619,"{'GO_0019545', 'GO_0006525', 'GO_0006527', 'GO_0043824', 'GO_0019544', 'GO_0016491'}"
SO_0620,"{'GO_0051213', 'GO_0016787', 'GO_0016491'}"
SO_0621,"{'GO_0000155', 'GO_0016301', 'GO_0005886', 'GO_0000160', 'GO_0016020', 'GO_0007165', 'GO_0004673'}"
SO_0622,"{'GO_0005829', 'GO_0000156', 'GO_0000976', 'GO_0006355', 'GO_0003677', 'GO_0000160', 'GO_0032993'}"
SO_0624,"{'GO_0005829', 'GO_0003677', 'GO_0003700', 'GO_0006355'}"
SO_0630,"{'GO_0044718', 'GO_0009279', 'GO_0015344', 'GO_0033214'}"
SO_0632,"{'GO_0004386', 'GO_0003676', 'GO_0005524', 'GO_0016787', 'GO_0005737'}"
SO_0633,"{'GO_0006508', 'GO_0009274', 'GO_0004180', 'GO_0046677', 'GO_0009002', 'GO_0008233', 'GO_0008955', 'GO_0016020', 'GO_0071555', 'GO_0008360', 'GO_0008658', 'GO_0016757', 'GO_0009252'}"
SO_0635,"{'GO_0003755', 'GO_0005737', 'GO_0016853'}"
SO_0639,"{'GO_0006508', 'GO_0004222', 'GO_0005576', 'GO_0008237', 'GO_0046872', 'GO_0008270'}"
SO_0640,"{'GO_0016651', 'GO_0070402', 'GO_0016491'}"
SO_0641,"{'GO_0006508', 'GO_0003677', 'GO_0045892', 'GO_0008233'}"
SO_0656,"{'GO_0004803', 'GO_0003677', 'GO_0006313', 'GO_0015074'}"
SO_0659,"{'GO_0016998', 'GO_0031640', 'GO_0003796', 'GO_0016798', 'GO_0042742', 'GO_0009253'}"
SO_0685,"{'GO_0004803', 'GO_0003677', 'GO_0006313', 'GO_0015074'}"
SO_0690,"{'GO_0009307', 'GO_0006298', 'GO_0008168', 'GO_0032259', 'GO_0009007', 'GO_1904047', 'GO_0043565'}"
SO_0693,"{'GO_0006006', 'GO_0019318', 'GO_0033499', 'GO_0016853', 'GO_0030246', 'GO_0005737', 'GO_0004034'}"
SO_0694,"{'GO_0005829', 'GO_0005737', 'GO_0016301', 'GO_0046835', 'GO_0006012', 'GO_0005524', 'GO_0004335'}"
SO_0695,"{'GO_0006811', 'GO_1902600', 'GO_0015297', 'GO_0016020', 'GO_0006813'}"
SO_0696,"{'GO_0047134', 'GO_0005886', 'GO_0015036', 'GO_0015035', 'GO_0016020', 'GO_0017004', 'GO_0009055', 'GO_0045454', 'GO_0016491'}"
SO_0701,"{'GO_0006355', 'GO_0043565', 'GO_0003700', 'GO_0006351'}"
SO_0702,"{'GO_0005886', 'GO_0055085', 'GO_0042908', 'GO_0016020', 'GO_0015297', 'GO_0042910'}"
SO_0703,"{'GO_0044183', 'GO_0006457', 'GO_0051087', 'GO_0051082', 'GO_0051085', 'GO_0046872', 'GO_0005524', 'GO_0005737'}"
SO_0704,"{'GO_0042026', 'GO_0051082', 'GO_0051085', 'GO_1990220', 'GO_0009408', 'GO_0016853', 'GO_0005524', 'GO_0005737', 'GO_0140662'}"
SO_0706,"{'GO_0005829', 'GO_0106310', 'GO_0004674', 'GO_0003677', 'GO_0005524'}"
SO_0708,"{'GO_0006310', 'GO_0032196', 'GO_0004803', 'GO_0003677', 'GO_0006313'}"
SO_0714,"{'GO_0046872', 'GO_0009055', 'GO_0020037'}"
SO_0715,"{'GO_0050310', 'GO_0006790', 'GO_0020037', 'GO_0043546', 'GO_0046872', 'GO_0008482', 'GO_0030151', 'GO_0016491'}"
SO_0717,"{'GO_0046872', 'GO_0009055', 'GO_0020037'}"
SO_0719,"{'GO_0015232', 'GO_0044718', 'GO_0009279', 'GO_0055085', 'GO_0015344', 'GO_0015886', 'GO_0019867', 'GO_0033214'}"
SO_0725,"{'GO_0005829', 'GO_0070301', 'GO_0020037', 'GO_0004601', 'GO_0046872', 'GO_0006979', 'GO_0042744', 'GO_0098869', 'GO_0004096'}"
SO_0726,"{'GO_0042626', 'GO_0016887', 'GO_0055085', 'GO_0043190', 'GO_0005524'}"
SO_0731,"{'GO_0004803', 'GO_0003677', 'GO_0006313', 'GO_0016020'}"
SO_0733,"{'GO_0005829', 'GO_0043488', 'GO_0003676', 'GO_0003677', 'GO_0003730', 'GO_0005737'}"
SO_0737,"{'GO_0044718', 'GO_0009279', 'GO_0015344', 'GO_0033214'}"
SO_0740,"{'GO_0005829', 'GO_0020037', 'GO_0004601', 'GO_0046872', 'GO_0098869'}"
SO_0741,"{'GO_0036374', 'GO_0006751', 'GO_0006749', 'GO_0016746', 'GO_0016787', 'GO_0006750', 'GO_0103068'}"
SO_0742,"{'GO_0034755', 'GO_0006826', 'GO_0022857', 'GO_0015408', 'GO_0005886', 'GO_0016887', 'GO_0055085', 'GO_0043190', 'GO_0016020', 'GO_0005524', 'GO_0098655', 'GO_0016787', 'GO_0032991'}"
SO_0743,"{'GO_0005886', 'GO_0016020', 'GO_0055085'}"
SO_0747,"{'GO_0005737', 'GO_0004324', 'GO_0034599', 'GO_0000104', 'GO_0042167', 'GO_0000166', 'GO_0003994', 'GO_0016491'}"
SO_0749,"{'GO_0005737', 'GO_0016020', 'GO_0016791'}"
SO_0750,"{'GO_0015930', 'GO_0006537', 'GO_0016041', 'GO_0016020', 'GO_0016491'}"
SO_0754,"{'GO_0034040', 'GO_0016887', 'GO_0055085', 'GO_0016020', 'GO_0005524', 'GO_0140359', 'GO_0006869'}"
SO_0756,"{'GO_0003849', 'GO_0009423', 'GO_0009073', 'GO_0008652', 'GO_0005737', 'GO_0016740'}"
SO_0760,"{'GO_0008519', 'GO_0016020', 'GO_0097272', 'GO_0072488'}"
SO_0761,"{'GO_0005829', 'GO_0006808', 'GO_0005524', 'GO_0030234'}"
SO_0765,"{'GO_0003333', 'GO_0005886', 'GO_0016020', 'GO_0015171', 'GO_0006865'}"
SO_0766,"{'GO_0043565', 'GO_0003700', 'GO_0006355'}"
SO_0769,"{'GO_0003700', 'GO_0006525', 'GO_0006355', 'GO_0003677', 'GO_0006526', 'GO_0051259', 'GO_0034618', 'GO_0005737'}"
SO_0770,"{'GO_0006099', 'GO_0006108', 'GO_0030060', 'GO_0005737', 'GO_0016491'}"
SO_0772,"{'GO_0006730', 'GO_0004146', 'GO_0016491'}"
SO_0773,"{'GO_0004803', 'GO_0003677', 'GO_0006313', 'GO_0016020'}"
SO_0774,"{'GO_0035999', 'GO_0016874', 'GO_0046872', 'GO_0005524', 'GO_0030272', 'GO_0009396'}"
SO_0775,"{'GO_0005829', 'GO_0032153', 'GO_0000921', 'GO_0000917', 'GO_0030428', 'GO_0043093', 'GO_0005737', 'GO_0051301'}"
SO_0777,"{'GO_0008681', 'GO_0071949', 'GO_0004497', 'GO_0016020', 'GO_0006744'}"
SO_0778,"{'GO_0071949', 'GO_0004497', 'GO_0019168', 'GO_0016705', 'GO_0006744'}"
SO_0779,"{'GO_0005829', 'GO_0004047', 'GO_0008483', 'GO_0006546', 'GO_0005960', 'GO_0019464'}"
SO_0780,"{'GO_0005829', 'GO_0005737', 'GO_0005960', 'GO_0019464'}"
SO_0781,"{'GO_0005829', 'GO_0004375', 'GO_0016594', 'GO_0006546', 'GO_0030170', 'GO_0005960', 'GO_0019464', 'GO_0016491'}"
SO_0783,"{'GO_0005829', 'GO_0043138', 'GO_0003678', 'GO_0000725', 'GO_0003677', 'GO_0033202', 'GO_0005524', 'GO_0004386', 'GO_0032508'}"
SO_0796,"{'GO_0043709', 'GO_0005886', 'GO_0016779', 'GO_1902201', 'GO_0052621'}"
SO_0798,"{'GO_0044718', 'GO_0009279', 'GO_0015344', 'GO_0033214'}"
SO_0802,"{'GO_0005886', 'GO_0055085', 'GO_0042908', 'GO_0016020', 'GO_0015297', 'GO_0042910'}"
SO_0809,"{'GO_0009055', 'GO_0005507', 'GO_0046872', 'GO_0042597'}"
SO_0810,"{'GO_0005829', 'GO_0016301', 'GO_0046835', 'GO_0004747', 'GO_0046872', 'GO_0005524', 'GO_0019303', 'GO_0005737', 'GO_0006014'}"
SO_0811,"{'GO_0005829', 'GO_0008477', 'GO_0006206', 'GO_0045437', 'GO_0015949', 'GO_0016798', 'GO_0006139', 'GO_0006152'}"
SO_0815,"{'GO_0044718', 'GO_0009279', 'GO_0015344', 'GO_0033214'}"
SO_0817,"{'GO_0003700', 'GO_0006355', 'GO_0000976', 'GO_0005737', 'GO_0009086'}"
SO_0818,"{'GO_0008168', 'GO_0032259', 'GO_0003871', 'GO_0046872', 'GO_0008270', 'GO_0009086'}"
SO_0820,"{'GO_1990961', 'GO_0022857', 'GO_0055085', 'GO_1990195', 'GO_0016020', 'GO_0015562', 'GO_1990281', 'GO_0019898'}"
SO_0821,"{'GO_0046677', 'GO_0022857', 'GO_0005886', 'GO_0016887', 'GO_0055085', 'GO_0016020', 'GO_0005524'}"
SO_0822,"{'GO_0022857', 'GO_0055085', 'GO_0016020', 'GO_0015562', 'GO_0009279'}"
SO_0823,"{'GO_0006508', 'GO_0008237', 'GO_0016020'}"
SO_0827,"{'GO_0035873', 'GO_0015129', 'GO_0005886', 'GO_0015727', 'GO_1902600', 'GO_0015295'}"
SO_0828,"{'GO_0052914', 'GO_0008168', 'GO_0032259', 'GO_0031167', 'GO_0003676', 'GO_0008757', 'GO_0008170', 'GO_0008990', 'GO_0005737', 'GO_0006364'}"
SO_0830,"{'GO_0004035', 'GO_0046872', 'GO_0016791', 'GO_0016787'}"
SO_0831,"{'GO_0004363', 'GO_0003824', 'GO_0016874', 'GO_0046872', 'GO_0005524', 'GO_0005737', 'GO_0006750'}"
SO_0832,"{'GO_0008168', 'GO_0032259', 'GO_0070042', 'GO_0070475', 'GO_0005737', 'GO_0006364'}"
SO_0833,"{'GO_0004519', 'GO_0006259', 'GO_0004530', 'GO_0004518'}"
SO_0834,"{'GO_0046872', 'GO_0005737', 'GO_0008270', 'GO_0006950'}"
SO_0837,"{'GO_0008658', 'GO_0017001', 'GO_0046677', 'GO_0005886', 'GO_0008800', 'GO_0071555', 'GO_0016787'}"
SO_0839,"{'GO_0006355', 'GO_0043565', 'GO_0003700', 'GO_0006351'}"
SO_0840,"{'GO_0006633', 'GO_0003989', 'GO_0016874', 'GO_0016743', 'GO_0005524', 'GO_0046872', 'GO_0004075', 'GO_0009317'}"
SO_0841,"{'GO_0043709', 'GO_0005886', 'GO_0016779', 'GO_1902201', 'GO_0052621', 'GO_0016020'}"
SO_0842,"{'GO_0097216', 'GO_0006414', 'GO_0032790', 'GO_0005525', 'GO_0006412', 'GO_0003924', 'GO_0005737', 'GO_0003746'}"
SO_0843,"{'GO_0005829', 'GO_0003700', 'GO_0006355'}"
SO_0846,"{'GO_0051539', 'GO_0005886', 'GO_0046872', 'GO_0016020', 'GO_0016491'}"
SO_0847,"{'GO_0046872', 'GO_0051536', 'GO_0005886', 'GO_0016491'}"
SO_0848,"{'GO_0045333', 'GO_0050140', 'GO_0051539', 'GO_0008940', 'GO_0006777', 'GO_0042128', 'GO_1990204', 'GO_0042597', 'GO_0043546', 'GO_0046872', 'GO_0009055', 'GO_0030151', 'GO_0005506', 'GO_0016491'}"
SO_0849,"{'GO_0005737', 'GO_0005048', 'GO_0051224'}"
SO_0853,"{'GO_0015628', 'GO_0005886', 'GO_0015627'}"
SO_0854,"{'GO_0043683', 'GO_0044096', 'GO_0016020', 'GO_0043107'}"
SO_0856,"{'GO_0044874', 'GO_0005886', 'GO_0016020', 'GO_0098797'}"
SO_0857,"{'GO_0022857', 'GO_0005886', 'GO_0016887', 'GO_0055085', 'GO_0005524'}"
SO_0858,"{'GO_0003333', 'GO_0035725', 'GO_0005886', 'GO_0055085', 'GO_0016020', 'GO_0015293', 'GO_0005283', 'GO_0006865', 'GO_0006814'}"
SO_0859,"{'GO_0000155', 'GO_0016301', 'GO_0005886', 'GO_0000160', 'GO_0016020', 'GO_0004673'}"
SO_0862,"{'GO_0051287', 'GO_0016491', 'GO_0016616', 'GO_0004617'}"
SO_0867,"{'GO_0006508', 'GO_0008236', 'GO_0004252', 'GO_0005737', 'GO_0043231'}"
SO_0869,"{'GO_0005829', 'GO_0004592', 'GO_0016874', 'GO_0005524', 'GO_0015940', 'GO_0005737'}"
SO_0870,"{'GO_0000287', 'GO_0046872', 'GO_0015940', 'GO_0005737', 'GO_0003864', 'GO_0016740'}"
SO_0871,"{'GO_0016301', 'GO_0003848', 'GO_0005524', 'GO_0046656', 'GO_0009396', 'GO_0046654'}"
SO_0872,"{'GO_1990817', 'GO_0016779', 'GO_0006396', 'GO_0006397', 'GO_0005524', 'GO_0043633', 'GO_0003723'}"
SO_0873,"{'GO_0005829', 'GO_0006424', 'GO_0004812', 'GO_0006400', 'GO_0046872', 'GO_0005524', 'GO_0004818', 'GO_0008270'}"
SO_0874,"{'GO_0046872', 'GO_0005737', 'GO_0008270', 'GO_0010468'}"
SO_0876,"{'GO_0006508', 'GO_0004177', 'GO_0008233', 'GO_0005737', 'GO_0030145', 'GO_0070006'}"
SO_0878,"{'GO_0008974', 'GO_0005524', 'GO_0005737', 'GO_0005975', 'GO_0016740'}"
SO_0880,"{'GO_0034338', 'GO_0052689', 'GO_0044255', 'GO_0047372'}"
SO_0882,"{'GO_0016614', 'GO_0050660', 'GO_0016491'}"
SO_0883,"{'GO_0016846', 'GO_0046872', 'GO_0016829', 'GO_0051907'}"
SO_0887,"{'GO_0009446', 'GO_0047632', 'GO_0004668', 'GO_0016787'}"
SO_0891,"{'GO_0004803', 'GO_0003677', 'GO_0006313', 'GO_0015074'}"
SO_0897,"{'GO_0005829', 'GO_0016787', 'GO_0003724', 'GO_0003676', 'GO_0005524', 'GO_0004386', 'GO_0005737'}"
SO_0902,"{'GO_0016655', 'GO_0016491', 'GO_0006814'}"
SO_0903,"{'GO_0016655', 'GO_0006814', 'GO_0005886', 'GO_0055085', 'GO_0016020', 'GO_0010181', 'GO_0022904', 'GO_0016491'}"
SO_0904,"{'GO_0016655', 'GO_0005886', 'GO_0016491', 'GO_0000166', 'GO_0016020', 'GO_0010181', 'GO_0006814'}"
SO_0905,"{'GO_0016655', 'GO_0006814', 'GO_0005886', 'GO_0016020', 'GO_0016491'}"
SO_0906,"{'GO_0016655', 'GO_0006814', 'GO_0005886', 'GO_0009276', 'GO_0016020', 'GO_0022904', 'GO_0016491'}"
