,GENE,GSM2732663,GSM2732664,GSM2732665,GSM2732666,GSM2732667,GSM2732668,GSM2732669,GSM2732670,GSM2732671,GSM2732672,GSM2732673,GSM2732674,GSM2732675,GSM2732676,GSM2732677,GSM2732678,GSM2732679,GSM2732680,GSM2732681,GSM2732682,GSM2732683,GSM2732684
1907,SO_0688,1.9798741,1.0428858,-1.341526,-0.9116082,-0.08053017,1.0117216,-0.98330975,0.9802637,0.061084747,-0.7616,-1.6458392,1.4657536,-1.9805756,-0.061084747,-1.1044593,1.2225218,0.7116933,2.3426604,-0.61797404,0.13721538,-0.41333413,0.16340637
1908,SO_0688,0.31222296,0.46443033,-0.13173246,0.7131648,0.13173246,-0.8876867,0.3969593,0.68368506,0.23584938,-0.8571887,-1.8902202,-1.0502758,-2.4216056,-1.6327763,-1.8162417,0.49956703,0.90263486,1.112392,-0.51731515,-0.99235106,-1.1478591,1.2447457
1909,SO_0689,-0.7959986,-0.75664425,2.4683938,-1.1577473,-0.8888917,-0.30419683,0.8287749,1.19448,0.12960482,-0.28631735,-1.2759461,0.000973225,-1.7527714,-0.49576235,0.7688103,0.38695478,0.2432127,0.48928356,-0.37525177,-0.000973225,0.636909,0.6447115
1910,SO_0689,0.90121245,0.71591926,0.111745596,0.41207385,-0.48812985,0.70393014,2.18775,0.9631884,-0.111745596,-1.1043446,-0.4474113,-0.16563606,-1.9670188,-0.51410556,-1.8141563,-0.14387012,1.1066573,1.3553002,0.8818848,-0.4990101,-0.51239514,1.6362741
1911,SO_0690,0.49903202,0.5253916,0.11477709,-0.3493471,-0.61602974,0.07875633,0.4590044,1.1160016,0.50703,-0.8585119,-0.07875633,0.21665335,-1.7633324,-0.8014598,-0.094409466,0.4111681,-0.15894532,1.1546493,-1.2347658,-0.5843878,-1.2670135,0.9725232
1912,SO_0690,1.5328696,-1.9356902,0.7958429,-0.32644343,-0.72722554,1.6192687,1.0091097,-0.5160439,-0.15661645,-1.7332156,-1.4670885,0.36883926,-1.8586357,0.8169534,1.9229448,1.6345155,-0.72742915,2.635969,-0.026661873,-0.42423797,0.026661873,2.2901866
1913,SO_0690,-0.26231098,-1.5696478,1.5077095,-1.304246,-0.017834187,-0.14475918,0.6494038,0.074751854,-0.26625443,-0.81117153,-0.3052988,0.83613944,-0.3219967,0.23922491,-0.64811134,0.5465541,0.017834663,-0.06826162,0.5778334,0.6742003,0.18207836,1.1714032
1914,SO_0691,0.025387287,-0.362494,0.34975672,0.050729275,0.060325146,-0.40935707,-0.24223042,-0.42411518,-0.055993557,-0.022542,0.24880219,0.3362217,-0.0386014,0.03718424,-0.2851839,-0.068054676,-0.20180845,-0.000527859,0.5770159,0.000527859,0.27331066,0.2906618
1915,SO_0691,-0.31211853,0.08141899,0.19160461,-0.10567474,-0.35259056,0.034512043,0.08507395,-0.40850925,-0.14495277,-0.18850565,0.15607786,-0.12569952,-0.33437347,-0.28040218,0.41972017,0.31863308,0.21512079,-0.31171513,-0.034512043,0.13047886,0.47689867,0.43590498
1916,SO_0691,0.10186577,0.28516865,0.23361874,0.31643677,0.23325634,0.3038516,0.03778696,-0.2139287,0.08337498,-0.18603373,0.25923538,-0.03778696,-0.080581665,-0.18449306,-0.10074568,-0.20552874,-0.044594765,-0.5723543,0.57611275,-0.07039547,0.10040903,-0.17375374
1917,SO_0692,-0.047135115,-0.55304265,0.2777002,-0.22598004,-0.26975274,-0.096805334,-0.17867541,-0.2538941,0.12922645,0.056968927,0.42233586,0.13840795,-0.097414255,-0.09246659,-0.31064105,-0.4665258,0.24071765,0.047135115,1.0912869,0.37548137,0.27580953,0.45802426
1918,SO_0692,0.5336623,-0.24376631,-0.20584917,-0.071527004,0.12722635,0.08662701,0.14158154,-0.02892065,-0.65634966,0.29856014,0.3952713,0.34832764,-0.32687235,-0.020040035,-0.5152712,-0.37735128,0.095116615,0.017503262,-5.052822,-0.017503262,0.12442303,0.15385723
1919,SO_0693,0.38987255,-0.44410467,0.007535934,0.1349988,0.24570799,0.42381096,-0.007535934,-0.5959406,-0.2582364,0.34639883,0.1712265,0.40180779,-0.015411854,0.3940215,-0.7681818,-0.3282156,-0.24073744,-0.12646198,-0.32074833,-1.151917,0.34986067,0.18752432
1920,SO_0693,0.16004753,1.005178,0.081189156,0.3200512,0.45476675,0.5375867,0.39821577,-0.8856845,-0.20871925,-0.118356705,0.60894203,-2.0007539,0.22119284,-0.006151199,-0.35430908,-0.46022987,0.37304044,0.006151199,-0.96216035,-1.0928688,-0.9234047,-1.0578427
1921,SO_0693,0.12578082,0.04029441,0.35639596,0.3504231,-0.04368186,-0.12946105,0.12950635,-0.011006594,0.27563977,0.37678933,0.06525254,0.5539839,0.3478024,0.011006594,-0.5508621,-1.0463517,-0.0210464,-0.26540017,-0.061582327,-0.10627723,-0.7272451,-0.5497124
1922,SO_0694,-0.33388686,0.20217156,-0.4207666,-0.039986372,-0.08319068,-0.033754587,0.033754587,1.4411352,-0.092395544,0.18254066,0.12137103,0.18238235,-0.216789,0.15936112,0.35196328,0.48977923,-0.3797238,0.18109202,0.27927327,-0.048042536,-0.5284622,-1.0645716
1923,SO_0694,-0.22150993,0.2502632,-0.2842903,0.004851341,-0.004851341,-0.37234926,0.3359313,-0.2594061,-0.27146387,0.43544912,0.17563438,-0.02117014,0.13279915,0.38952637,-0.3357129,-0.5605278,0.018286705,0.034001827,0.28067255,0.8108978,-0.6557517,-0.45828485
1924,SO_0694,0.005978346,0.37752843,-0.21062255,0.5283301,0.019166231,-0.706537,0.39951873,-1.3927338,-0.005978346,0.37552524,-0.09791303,-0.059547186,0.025092363,0.23050523,-0.2769916,-0.65451026,-0.14325881,0.4107597,0.5362675,0.18383956,-0.5095389,-0.65506196
1925,SO_0695,0.3130219,0.32486224,-0.23410678,0.4604981,0.38925004,-0.42512965,-0.43594337,-0.51243854,-0.02460742,0.23593259,0.101786375,0.27268672,0.76557755,0.8871634,0.02460742,-0.51988673,-0.53207374,-0.8819835,0.1490562,-0.832669,-1.5201104,-0.6431773
1926,SO_0695,-0.27131057,-0.011178255,1.2977898,0.5146806,0.011178255,0.31085896,0.15991664,-0.07654452,0.19399238,0.31993937,0.8298733,-0.49783444,0.39374948,0.3245237,-0.29049754,-0.18408561,-1.5536022,-0.41054773,0.39520574,-1.3711948,-0.14697814,-0.4961512
1927,SO_0695,0.4806249,0.31904483,-0.12907815,0.23428416,1.1255186,-0.049999475,0.049999475,-0.26537037,-0.22283244,0.72568727,0.2629354,-0.608263,1.5633862,0.4653504,0.079437494,-0.39935136,-0.87132764,-0.27823234,0.9713237,-0.6493256,-1.3486707,-0.07776523
1928,SO_0696,0.039750814,0.41269517,0.5287869,0.17812085,0.20650792,0.7305143,1.0909078,0.43721032,0.9797232,1.0716693,-0.5203092,-0.18245721,-0.039750814,0.42914414,-1.0663483,-0.7606256,-0.9763377,-0.7034495,-0.44774938,-0.70215774,-1.226012,-1.0498202
1929,SO_0696,-0.13798666,0.65656614,1.779408,-0.040471554,0.2429204,0.7047615,1.0572343,0.5691948,0.9175134,1.0330577,0.3595109,-0.46797562,0.44890547,0.010661125,-0.09646559,-0.35173845,-0.010661125,-0.885396,-0.27311277,-0.5363631,-0.7725663,-1.6506171
1930,SO_0696,0.023617268,0.3429494,0.6585088,-0.023617268,0.06520605,0.7168188,1.1046209,0.7402282,0.103708744,0.8473015,-0.10397434,-0.4536867,0.376019,0.16318274,-0.569644,-1.0311604,-0.48904562,-0.45199203,-4.888401,-0.7657709,-0.84184504,-0.94004583
1931,SO_0697,-0.96808124,-0.69984794,-0.70468307,-0.8576715,-1.5956085,0.18469596,0.42251372,-0.001982451,0.9085543,-0.13579583,-0.021881342,0.13280177,0.022197008,0.37255788,-0.79705834,-0.6423423,-1.1168478,0.001982451,0.6000173,0.35095716,0.51153064,0.7352779
1932,SO_0697,-1.5323501,-1.1529908,-0.5165782,-1.2858281,-1.2307725,-0.10627842,-0.08332348,-0.18858957,0.49012327,-0.20453453,0.11374569,0.19333744,0.25061655,0.24000406,-0.4800644,-0.16058493,0.08332348,0.16547012,1.0119572,0.8679118,1.0679541,0.98587894
1933,SO_0697,-1.3740549,-1.3273072,-1.421598,-1.1718669,-1.3090863,-0.18178368,-0.26574707,-0.42111158,0.2683444,0.003427506,0.08558655,0.034518242,0.23643732,0.045993328,-0.36801052,-0.31191874,0.002163887,-0.002163887,0.8316946,0.41471815,0.8193083,0.918437
1934,SO_0698,0.048879385,0.81259704,1.7918956,-0.123467684,-0.26003098,0.23777413,0.10548425,-0.04318452,0.05058837,0.07115865,-1.0567119,-0.22738671,-1.1913354,-0.53016305,0.04318452,0.6358745,-0.21559405,-0.31960654,-0.4196937,0.04899478,-1.0822079,0.23465657
1935,SO_0698,1.0520408,2.0405085,1.7327044,0.47663045,1.3428128,1.1470225,0.6487882,-0.12300801,-0.51861167,1.3359983,-0.05814624,-0.6730609,0.05814624,-0.08757806,0.9258983,-0.0823195,0.8965175,-0.69511056,-0.16086793,-0.65503836,-0.09942174,-0.5133755
1936,SO_0698,0.074724674,0.13200426,-2.039064,-2.346374,-2.5884223,1.3613443,-1.0335531,0.30970335,-2.3714728,-2.323554,0.39709282,0.29880905,-2.0525813,-2.0565734,0.12677574,-0.074724674,1.1774712,0.6634245,-1.750288,-1.3320336,1.3671036,0.92442703
1937,SO_0699,-0.8712294,-1.4928577,-0.8726251,-1.1053898,-1.3923199,2.0447,0.0798533,-0.38852668,-0.0798533,-0.44627166,0.16888309,0.63104796,-1.0024569,-0.6545813,1.1253617,1.1513565,0.89616895,0.7975433,-0.67045045,0.9694812,0.8408339,0.5399811
1938,SO_0699,-1.53666,-2.1889193,-0.061459303,-1.1913636,-1.3972371,-1.1448185,1.9152982,-1.359648,-1.3245342,-0.5910914,0.6666577,0.45235896,0.19660687,-0.49538112,1.5060966,1.1272814,0.7393391,-0.7542412,0.061459303,1.0846646,0.3904016,0.43889737
1939,SO_0699,-1.2355282,-2.2219903,0.36639428,-1.2182782,-1.273989,-1.1618402,-0.1291287,1.0055039,-0.54120946,-0.4674809,0.62546086,0.85579467,-0.4107721,-0.3164909,1.0590894,1.1012146,-0.06647611,0.7202003,0.1173594,0.14275813,0.06647611,0.25644326
1940,SO_0700,-0.26893902,-0.92569923,0.42253065,-1.0993257,-1.0138688,0.076853275,2.3883104,0.66327906,-0.4710951,-0.44348335,0.48197746,0.43763542,-0.5088544,-0.076853275,-0.114013195,0.95183563,0.48721552,1.0944605,0.30912733,-0.13592052,-0.09965515,0.25975943
1941,SO_0700,-0.76183915,-2.1354911,-2.0326445,-0.34956527,-0.8370917,-1.1118433,-3.342457,-2.1973035,0.014514208,-0.014514208,0.49696374,0.26045156,0.10029483,-0.35070968,0.9023607,0.5911348,0.6674578,0.3341472,0.2881267,-0.10620189,1.3160179,0.3983109
1942,SO_0701,-0.36836052,-0.4515481,0.6039152,-0.32068443,-0.42976952,-0.10737181,-0.31418657,0.69672203,0.04341364,0.34826183,-0.04341364,0.056757927,-0.09505272,-0.08048439,-0.4951067,-0.64729166,0.08916235,0.6742282,0.8711281,0.5353198,0.2604618,0.48059845
1943,SO_0701,-0.6179743,-0.72300196,-0.6141634,-0.47944355,-0.061960697,0.2083044,-0.16035795,0.9495015,-0.21838856,0.3019123,0.38706446,0.045865536,-0.045865536,-0.2578926,-0.13307762,0.13765192,0.8179779,0.1514554,-0.17879534,0.4482994,0.68699646,0.44557285
1944,SO_0701,-0.15656948,-0.00979805,-0.3744216,0.11390543,0.14220095,0.013350487,0.07864714,0.98613167,0.14646149,0.25574398,-0.36537695,1.0871181,0.00979805,-0.024717331,-0.7739916,-1.8994818,-0.3191476,-0.10945511,0.7835212,-0.3469982,0.426538,-0.6415553
1945,SO_0702,0.84604955,0.06757331,0.7981274,-0.23955798,0.07444215,1.0792935,1.2825453,-1.3625221,-0.8411586,-0.2828772,-0.617713,-0.4259274,-0.7335808,-0.8062017,0.279083,1.404042,0.49103284,0.62586284,-1.3698506,-0.06757331,-0.33196568,0.6110189
1946,SO_0702,-1.5738506,-3.5364628,-2.5118647,-0.59881973,-1.4516373,4.4336834,-1.4257445,-3.9040418,0.16141129,-0.16141176,2.9690948,0.71091986,0.894392,-0.6073189,2.4611468,1.1729279,4.07987,1.3387074,-0.42936373,-0.6463213,4.059906,2.2530007
1947,SO_0702,0.68454695,0.5075922,-0.5889349,0.5792942,0.62044954,0.5911107,-1.0827637,-0.19377232,0.63156414,0.1700139,0.4265318,-0.9272704,-1.1490316,-0.61896324,-0.80433416,-0.6800251,0.9942229,0.0876112,0.29041505,-0.0876112,-0.6534567,-0.8147001
1948,SO_0703,0.58871317,1.0526309,0.04144144,1.5926995,1.6115584,-0.63488436,-1.0955377,-2.9097557,0.3905034,-0.33790445,-0.04144144,-0.8996639,0.9052739,0.10322046,0.179245,0.07070494,0.43074083,-0.13905048,-0.37362528,-0.98414373,-3.2633915,-2.28222
1949,SO_0703,-0.15107894,-0.622092,0.18354535,0.5769799,0.5622399,-1.3435185,-0.41202474,-0.68170094,0.42049718,-0.72888255,-0.7970879,-0.025819063,-0.08622813,0.025819063,0.53021884,0.30008817,0.40152335,0.13185763,-0.30345845,0.29883027,-0.22096658,0.83958125
1950,SO_0703,0.6205065,1.0176504,0.77196956,1.7625062,1.7811763,-0.8643291,-0.49790597,-3.177725,0.12415242,-0.12415242,-0.15299869,-0.36443353,0.988055,1.2799051,0.46076703,0.3343537,0.21237636,-0.30414653,-3.0194983,-0.14314914,-2.085984,-1.5435603
1951,SO_0704,0.03494954,0.018425226,-0.04578471,1.6337721,1.2489579,-1.7625959,-1.341121,-4.177862,-0.30887675,-0.51791024,0.13638854,0.10890269,0.83952355,1.1567605,0.053510427,0.23116708,0.0743711,-0.018425226,-1.1164157,-0.15181327,-2.297281,-2.1263
1952,SO_0704,0.72989917,0.8108461,0.000352621,1.7362192,1.4822128,-1.2151344,-0.76949096,-4.2381744,-0.08222699,-1.0218718,-0.000352621,0.6778052,1.0164669,1.5489128,-0.44223,0.7351644,-0.24058461,0.5875447,-0.4000008,0.014485598,-2.0391695,-2.1476939
1953,SO_0704,-0.12040877,0.04072213,-0.03175521,0.9984515,1.058532,-1.4052527,-1.3296382,-2.951854,-0.5717418,-0.8097408,0.03175521,0.083251715,0.9708979,0.80773187,0.1677444,0.24820352,0.18560863,0.08688474,-0.37455058,-0.15590358,-2.341543,-1.5492189
1954,SO_0705,0.3904767,-0.022801876,2.4312644,0.21770573,0.153543,-0.14533854,-0.22712803,0.0076828,0.32461786,0.70323133,0.083750725,-0.2903223,-0.11172438,-0.05559063,-0.8775203,-1.5047112,0.44163656,0.3142624,0.41853356,-0.0076828,-0.4851532,-1.0562973
1955,SO_0705,0.79918003,0.022425175,3.410923,0.34819603,0.16337824,-1.1259012,3.0608878,2.5319285,-1.0050626,-0.05581808,-0.1950202,-1.2409053,0.27650595,-0.124351025,0.25438023,-1.5977325,0.035075426,-0.022425175,0.42626858,-0.7609067,-1.2160568,-1.2039804
1956,SO_0705,0.22974181,3.4230688,-1.9314826,-1.3934987,-2.4272568,3.5843127,-0.22974181,3.6134813,-0.8872082,-1.2009084,-0.76006293,0.5531752,-1.3316491,-1.4390862,0.280514,0.36921096,1.3538096,1.0759385,-1.9834602,-1.5031312,0.9234326,0.7791331
1957,SO_0706,-0.7552409,-1.3963842,0.5124316,0.012879849,-0.012879849,-0.40191412,0.025836945,-1.6181586,1.0887055,-0.015154839,0.37744617,0.35487795,-0.2866807,-0.42023087,0.023717403,0.8392563,0.047008514,0.3197384,-0.34052324,1.4242291,-0.34140587,-0.52804565
1958,SO_0706,1.0120606,0.034132957,0.2340765,0.35525942,0.1720171,-0.034132957,0.6610341,1.2153044,-0.14332867,0.31685352,-1.3783112,-0.54208136,-0.7488847,-0.37666845,-0.68146086,0.14517927,-1.8510847,1.1276178,-1.6324995,-0.5683317,1.3099527,-0.4386897
1959,SO_0706,0.3673184,0.39013457,-1.0903742,-0.033848524,0.34016967,0.16519856,0.11862683,2.6219485,0.48943162,0.6175802,0.359133,-1.9726708,-1.0343983,-2.2259166,0.047099352,-0.050448656,-0.046385765,-0.38489914,-0.44852424,-1.0354145,-0.0722034,0.033848524
1960,SO_0707,-0.7141204,-1.7450004,-1.4836679,0.61996603,1.042954,-0.28209114,-1.3356843,-0.026767254,0.7667322,0.58209085,0.31781864,-0.757113,1.0859461,0.026767254,0.67248726,-0.6790633,0.22614431,0.9295397,1.8492846,-0.10756588,-0.27141142,-0.9912386
1961,SO_0707,0.16546392,0.14709139,1.5911436,0.33810425,0.6376052,-1.9006829,-0.0352602,-0.863502,0.07408476,-0.6605816,-1.7386055,0.3260789,1.4578581,1.3290272,1.6251478,0.0352602,-1.222475,-1.2071285,-0.6742513,-0.62104416,-0.9227586,-0.07358885
1962,SO_0707,-0.13692284,-0.02810669,-0.19337225,-0.017094135,-0.057515144,-0.07875347,-0.19487715,0.8656368,-0.26253557,-0.35412169,-0.16380692,0.015496254,0.19824934,0.5741143,0.001578331,0.13849401,0.38835526,0.3075056,0.65068245,0.08230829,0.003468037,-0.001578331
1963,SO_0708,-0.20707059,0.08748841,-0.10055423,0.16367078,-0.1479013,-0.28034616,1.4312685,1.4130733,-0.08237195,-0.4583466,-0.1897695,0.4737451,0.08237195,0.51952004,-0.6824777,0.6822665,0.5858424,0.29235578,-0.668834,-0.12655234,-0.34720445,0.27323413
1964,SO_0708,0.20861173,-0.34872937,-0.34268308,0.70282674,0.55698323,-0.8439753,-0.28275418,-0.54355216,0.6558306,-0.2003758,0.34861636,0.42546916,0.9156754,1.0639155,-0.19891906,0.031450987,-0.4739039,-0.031450987,0.17939925,0.10542512,-0.49619174,-0.9544456
1965,SO_0708,0.2532034,0.017959118,0.4081316,0.9203577,0.834218,-0.22383785,-0.3433814,-2.1532397,0.71476126,0.177495,0.06806946,0.3387375,0.92954016,0.810904,-0.28954172,-1.3318028,-0.45675015,-0.94601536,-1.6872604,-0.017959118,-2.4544897,-1.1154966
1966,SO_0709,-0.003773451,-1.2456224,0.77579665,0.007799387,0.16829944,-0.34140325,-0.16418862,-1.2858951,-0.69029737,0.003773451,0.3200314,0.42857003,0.24073052,0.45693326,0.8340342,0.5367143,-0.1729219,0.51951003,-0.4640584,-0.5163357,-0.4837711,-0.35696864
1967,SO_0709,0.31102753,0.001135826,-1.2832756,-0.11709833,-0.057277203,-0.32790422,-1.5037556,0.29764605,0.26377344,-0.001135826,0.1903615,1.1210399,0.5570102,0.8471756,1.9035254,1.2002096,-0.5139673,-2.1666193,0.10230398,-0.7428744,-0.3005128,-0.74003744
1968,SO_0709,-0.18585706,-0.7775662,-0.12038779,0.20795846,0.10914445,0.001098871,-1.2042587,-1.1600935,-0.51837325,-0.4253943,0.0983336,-0.001098871,0.61369634,1.0255172,0.56790805,1.2083824,0.0992496,-1.9149551,-1.4272447,0.004420042,-0.15427709,0.63838506
1969,SO_0710,-0.8051841,-0.53052187,-0.92875624,0.82276297,0.61352587,-2.1554117,-1.1545413,-1.2580163,0.12285614,-0.02472496,0.8778744,0.52271175,1.1600356,0.9674306,1.2244611,0.02472496,0.07520127,-1.5465331,0.083881855,-1.359251,-1.4876652,-0.58927107
1970,SO_0710,-0.24435067,-0.000611067,0.13863206,0.5643008,0.116366625,-2.7950008,0.000611067,-2.0536468,-0.19090724,-1.1319449,0.036617994,0.34188914,0.9425528,1.0192568,1.057204,0.55004,0.05633235,-1.0040216,-0.54644275,-0.9701183,-1.9360788,-1.8528736
1971,SO_0710,0.024222374,-0.70357895,-0.5488663,-0.4991541,-0.5137825,0.25317907,-0.13686037,-0.3275118,0.5930109,-0.22890997,0.14156103,-0.11765814,-0.37693405,-0.53963375,1.1495566,0.7038374,1.8209262,1.5224223,-0.024222374,0.7321739,0.8537593,0.4397416
1972,SO_0711,0.019218445,-0.8808131,1.5330172,-0.24914789,-0.82795525,0.044895172,0.47498512,-1.6832666,0.10081673,-0.019218445,-0.22956944,0.17025518,0.12903166,-0.03645754,-0.050622463,-0.11493111,-0.70766807,0.44215822,0.8774996,0.6905403,-1.0665565,0.29266214
1973,SO_0712,0.01998806,-0.26103115,0.6662421,0.25350237,-0.01998806,-0.7586045,0.7717595,-0.3352685,0.31075668,0.14386797,-0.43739557,-0.24801064,0.378644,0.81093454,0.31539774,0.3083763,-0.9326153,-0.35628176,-0.8479624,0.056555748,-2.2918653,-1.0045967
1974,SO_0712,-0.1646533,-1.4664304,0.70089364,0.91017175,0.609185,-1.180939,-0.11209512,-0.98477244,1.3363135,0.32130456,-0.3691082,-0.48446965,1.2185934,1.1509688,0.11209512,0.8350189,-1.2908332,-0.17674375,0.49428105,0.13280416,-1.3247416,-1.8233211
1975,SO_0713,0.46436667,0.5072944,0.057943106,0.33817744,-0.028179407,-0.11190009,-0.024436712,0.40021873,0.28449607,0.11719823,0.39737678,0.18224025,-0.22556615,-0.22904992,-0.15011716,-0.1290152,0.17123246,-0.34525514,-0.28878713,-0.44675422,-0.24152207,0.024436712
1976,SO_0714,0.17964363,0.6008177,-0.26347446,-0.52313614,-0.88822937,2.1257014,0.42143583,1.3337212,-0.17964363,-0.8564553,-0.29645205,-0.7741208,-2.5819268,-0.8146157,0.6557927,0.6438112,0.31840467,0.69168425,-0.5805521,-1.0449934,0.43117332,0.7322936
1977,SO_0714,0.08881569,-0.75732994,-0.7500286,-0.088816166,-1.0406194,-1.1831961,1.1963134,0.49501896,0.7957864,-0.5738096,-0.3615098,-0.11235714,-0.45465755,-0.9332452,0.911592,2.354154,0.44532776,0.16848278,0.65480447,0.4381771,0.6091652,-0.42853642
1978,SO_0714,0.34467244,-0.6838021,2.1768246,-0.13635778,-1.4356418,0.5074532,0.34947515,0.6596353,-0.2105341,-0.9156246,-0.48882437,-0.8542261,-0.89538336,-1.2561789,0.45764852,-0.7465153,1.8610272,-0.12345648,0.3129742,0.12495518,0.123456,0.17064619
1979,SO_0715,0.19839287,-0.13503408,0.97808266,0.53799486,0.18713999,-0.25588417,0.8213935,0.21394348,-0.112846375,-0.82264996,-0.3573742,-0.38329887,0.085552216,-1.1552315,-0.32867146,-0.8674545,0.8497915,-0.08555174,1.4936519,0.20849037,0.37251568,-0.6551924
1980,SO_0715,-0.8895395,-0.35508633,1.1193957,-0.015899658,0.09124994,-0.32407522,0.5157871,0.015899658,0.7399163,-0.16598845,-2.289229,0.42583513,-1.3795729,-0.8769307,-0.495183,0.6695657,0.09690285,0.5703931,-0.59925604,0.5405936,-0.18774891,0.969543
1981,SO_0715,-2.0793564,-2.1978137,-0.22964644,0.17174506,-0.15338874,-1.2467325,-1.6023195,-0.5764849,1.4615037,-1.8408821,-0.6886585,0.6602309,-2.2214305,-2.0934546,2.072223,1.4422739,2.1009762,0.9940927,4.6662617,0.15338874,1.7997549,1.370158
1982,SO_0716,0.000868,-0.000867844,-0.1895442,-0.83517456,-0.5838976,-0.12677765,0.7494297,1.6116295,0.33658886,-0.54015875,0.2207036,0.82822037,-0.82453775,0.2267499,-2.0142775,-0.04009962,0.076406,1.5689034,-0.6509433,1.5679555,0.35659218,-0.784698
1983,SO_0716,-0.1696806,-0.33587837,1.3583665,-0.29820395,-0.02046585,-0.47927332,-1.7124991,3.1752915,0.19343376,0.7043953,0.8801465,-0.004507542,-0.56810427,-1.341505,1.3104396,1.3129544,0.8956046,-0.04744959,0.004507542,-1.4200292,0.009553909,1.3377175
1984,SO_0716,1.1062107,-0.14420843,0.39178276,-0.46646214,0.020243645,1.2774801,-0.020243406,2.6294112,0.94614315,1.010046,-0.9215498,-0.6228037,-1.4263096,-1.2664223,-0.37309313,-0.9187918,-0.7004056,2.0311375,0.33138442,1.062963,-0.024254799,0.09032917
1985,SO_0717,1.3436246,0.73404884,-0.40605164,0.32599115,0.51000834,0.5890751,-0.7672367,-0.33690453,-0.5818453,0.7197981,-0.2909689,-0.051591873,0.051591396,0.6240449,2.5771565,-0.49313354,-0.32755947,-0.7345123,0.12543225,-0.36448288,-0.66465664,1.1965375
1986,SO_0717,-0.5431986,-0.12315035,0.18604374,0.70741034,-0.22865391,0.21214199,0.122085094,0.6143043,0.8452687,-1.0995154,-1.0546107,-0.5240073,-0.7990632,0.117678165,-0.49950075,-0.23280239,-0.117678165,0.4401052,0.29143214,0.15605974,0.49595594,-0.53373957
1987,SO_0717,2.3102694,0.74786234,2.947196,-0.013514042,0.6652446,0.9612284,1.4658608,0.013514042,0.5780301,-0.17656183,-0.93101406,-0.79845953,-1.3023086,-1.3307428,0.71545124,-0.48653746,-0.2843213,-0.12664795,0.45063376,0.138237,-0.46738482,-0.62669325
1988,SO_0718,0.15309238,0.13810539,0.24072838,-0.28912687,-0.19290781,0.30526972,0.68464756,0.8613205,-0.25556898,-0.26481342,-0.276093,-0.5887246,-0.25534344,-0.63339615,0.24251604,-0.7212281,0.80100584,0.30465508,-0.13810563,0.29740524,-0.51686335,0.27377653
1989,SO_0718,-0.23802137,-0.510447,-0.33305407,-0.28261662,-0.5351958,0.5055046,1.8135643,0.07223511,-0.32842302,0.022557259,0.45378447,-0.026687622,-0.61827993,-0.17293453,-0.022557259,0.21598577,0.5079851,0.81924057,-0.06358576,0.7981882,0.42693186,0.45224428
1990,SO_0718,0.6598532,-0.84903955,-0.4125266,-0.4601364,-0.83357286,-0.92314863,5.821972,0.4879117,0.0624938,-0.85375214,1.0414896,-0.5570483,-0.4555173,-1.2665105,-0.4459901,1.6213651,0.105130196,-0.0624938,0.6829393,3.588522,0.664376,0.85696197
1991,SO_0719,-0.1707046,1.0104907,0.82751584,0.48026776,0.57471204,-0.21287608,0.36211896,0.6572149,-0.20233369,0.91083264,0.31162238,-0.19253659,0.108202696,-0.23781133,-0.16082978,-0.45096612,0.5424278,0.12649846,-0.5931809,-0.3736627,-0.93187356,-0.108202696
